Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
South Africa,General government final consumption expenditure,"2,290,399,085","2,750,214,274","2,729,267,180","3,468,504,134","4,482,859,588","5,459,036,732","5,628,099,995","6,365,249,994","7,000,049,994","8,402,387,280","11,510,800,792","12,331,654,137","12,489,226,614","13,916,165,518","13,207,006,820","10,426,374,418","12,299,610,729","16,465,840,441","17,087,114,727","18,402,567,605","22,027,032,468","23,781,060,835","26,387,316,332","26,180,466,790","27,177,831,840","27,687,247,473","27,449,038,314","28,625,021,114","25,210,534,733","24,544,134,318","24,114,141,152","21,637,366,389","20,843,400,088","32,318,983,037","42,422,143,159","48,076,303,656","51,380,857,088","53,936,737,131","51,618,868,392","59,300,368,484","78,329,820,219","87,651,069,888"
South Africa,Gross capital formation,"4,946,198,023","6,063,893,904","5,358,365,832","7,196,389,548","10,643,480,150","11,358,907,246","10,015,349,991","10,619,099,991","11,395,349,990","14,627,873,375","24,050,062,425","27,636,260,191","19,025,325,815","20,976,573,023","18,743,592,310","11,785,029,224","12,477,288,792","13,550,367,545","18,328,390,443","20,023,048,964","19,863,404,390","20,915,759,339","19,245,696,828","18,665,796,681","22,906,961,298","27,463,651,941","24,857,715,867","24,760,622,647","22,832,762,607","21,597,568,043","20,858,152,831","17,825,505,466","17,634,044,900","28,012,296,949","39,600,646,625","44,364,748,164","51,390,751,427","60,781,946,712","62,113,682,114","55,579,550,406","70,617,856,246","80,559,751,474"
South Africa,Gross fixed capital formation (including Acquisitions less disposals of valuables),"4,359,598,258","5,080,975,431","5,474,145,041","7,091,196,029","8,822,962,320","10,707,122,330","10,530,549,991","10,861,749,991","11,757,599,990","14,447,355,655","20,856,826,332","22,729,579,105","20,881,994,266","22,059,061,131","17,974,923,365","13,056,636,794","12,844,460,946","15,308,197,312","17,902,609,120","19,390,870,589","21,444,963,178","20,625,680,156","20,425,915,369","19,157,267,612","20,571,430,181","23,997,783,344","23,406,333,400","24,570,733,915","22,956,851,742","20,364,403,378","19,835,649,153","17,540,344,770","16,331,954,979","26,041,709,468","35,014,050,591","41,475,134,822","47,859,506,300","57,663,016,749","63,031,463,863","61,567,979,870","71,085,674,326","77,107,534,995"
South Africa,Changes in inventories,"586,599,766","982,918,472","-115,779,208","105,193,520","1,820,517,830","651,784,916","-515,200,000","-242,650,000","-362,250,000","180,517,720","3,193,236,093","4,906,681,086","-1,856,668,450","-1,082,488,107","768,668,945","-1,271,607,570","-367,172,154","-1,757,829,767","425,781,323","632,178,375","-1,581,558,787","290,079,183","-1,180,218,541","-491,470,932","2,335,531,118","3,465,868,597","1,451,382,467","189,888,732","-124,089,135","1,233,164,666","1,022,503,679","285,160,696","1,302,089,922","1,970,587,480","4,586,596,034","2,889,613,342","3,531,245,127","3,118,929,963","-917,781,749","-5,988,429,464","-467,818,080","3,452,216,479"
South Africa,Exports of goods and services,"3,904,598,440","4,325,959,820","5,260,799,084","7,213,681,634","9,997,395,003","10,231,130,026","9,840,549,991","11,913,999,990","14,669,399,987","19,695,433,308","28,496,454,298","23,474,811,206","20,090,884,048","20,941,567,189","19,094,712,693","17,986,023,090","19,987,469,177","25,959,791,097","26,828,621,918","25,616,569,327","27,148,933,018","26,149,497,613","27,855,752,236","29,312,905,429","30,010,715,900","34,412,207,048","35,543,984,467","36,601,649,970","34,450,653,088","33,741,637,490","37,034,201,374","35,694,801,393","36,578,053,927","46,899,770,526","57,889,752,492","67,643,778,942","78,317,824,614","90,077,093,238","98,005,339,806","77,556,911,881","99,398,844,054","117,659,751,183"
South Africa,Imports of goods and services,"4,537,398,187","5,155,078,815","4,735,239,531","6,474,444,982","10,199,020,664","11,142,547,108","10,274,099,991","9,939,449,991","11,625,349,990","14,412,914,775","22,027,807,963","25,138,479,201","20,405,854,589","17,786,554,173","17,732,934,993","12,921,130,271","14,231,750,254","17,453,545,292","20,846,130,415","20,522,919,802","21,016,334,464","21,011,728,108","22,581,584,886","23,232,865,288","26,964,921,973","33,385,762,947","33,339,929,939","34,878,328,343","32,916,542,369","30,286,845,002","33,107,014,895","30,897,364,703","32,316,116,758","42,967,055,859","58,544,427,618","68,805,851,352","84,705,727,727","97,906,070,161","106,368,871,116","80,048,865,148","100,119,079,013","120,140,769,249"
South Africa,Gross Domestic Product (GDP),"17,907,392,844","19,764,630,902","20,753,097,870","28,445,480,514","35,728,950,167","36,947,550,319","35,475,199,969","39,400,149,966","45,328,399,961","55,936,740,762","80,543,506,268","82,789,133,217","75,944,738,958","84,687,191,474","74,958,101,116","57,252,852,046","65,379,837,923","85,778,065,192","92,199,690,561","95,961,474,486","112,013,939,774","120,225,327,426","130,513,026,320","130,405,966,669","135,777,916,609","151,113,083,923","143,731,987,341","148,814,171,993","134,295,556,744","133,183,584,375","132,877,638,424","118,478,984,208","111,100,858,130","168,219,325,184","219,092,936,699","247,051,562,311","261,007,039,379","286,171,830,700","273,870,092,686","283,012,416,481","363,523,195,188","408,236,752,338"
South Africa,"Agriculture, hunting, forestry, fishing (ISIC A-B)","1,205,399,518","1,444,316,902","1,492,120,808","1,948,241,624","2,936,081,706","2,684,217,962","2,263,199,998","2,609,349,998","2,849,699,998","3,118,681,130","4,691,630,351","5,004,677,968","3,996,073,614","3,476,348,623","3,322,764,701","2,733,014,011","2,989,455,289","4,417,412,943","4,903,962,779","4,702,064,970","4,709,118,345","5,006,672,546","4,577,817,373","4,983,258,188","5,703,506,113","5,325,764,353","5,517,114,121","5,455,774,553","4,600,704,167","4,284,977,141","3,955,573,349","3,785,261,412","4,196,287,170","5,240,623,202","6,113,294,093","5,881,438,737","6,697,285,788","7,640,910,017","7,329,059,820","7,512,089,657","8,010,138,241","8,811,849,011"
South Africa,"Mining, Manufacturing, Utilities (ISIC C-E)","5,730,197,710","5,967,419,687","6,402,980,487","9,271,439,799","11,931,235,284","12,627,318,555","12,348,699,989","13,468,799,988","16,357,599,986","21,999,409,466","34,219,113,431","32,474,571,359","28,239,595,579","32,007,898,760","27,291,136,757","21,098,186,148","24,390,471,615","30,324,650,873","32,171,561,722","32,555,279,862","37,443,365,644","38,612,400,251","40,026,449,144","38,749,698,154","39,471,123,630","43,676,395,783","39,888,362,948","40,160,273,324","35,677,796,954","34,439,568,752","35,344,678,315","32,191,680,645","30,684,543,536","44,844,844,492","56,557,026,515","62,601,422,530","65,531,385,666","71,421,565,810","70,576,714,425","69,465,144,518","86,186,432,176","95,944,955,594"
South Africa,Manufacturing (ISIC D),"3,838,798,466","4,092,464,251","4,171,954,170","5,787,084,587","7,070,143,617","7,951,235,072","7,721,099,993","7,853,349,993","8,876,849,992","11,378,554,421","16,380,903,124","18,604,594,076","16,642,785,498","18,455,255,367","15,916,327,609","11,475,876,925","13,173,996,861","17,662,775,659","19,257,807,732","20,387,943,237","24,043,403,972","25,132,228,666","26,332,968,776","25,290,249,517","25,928,816,947","29,274,196,772","26,544,715,392","27,041,023,562","23,677,690,230","22,429,880,537","22,926,503,706","20,548,644,920","19,374,244,203","29,600,056,138","37,767,587,234","40,743,453,777","40,537,548,092","43,211,104,038","41,231,544,803","39,145,002,959","45,411,818,104","49,270,002,732"
South Africa,Construction (ISIC F),"694,399,723","806,748,163","967,862,146","1,392,012,876","1,774,894,505","1,798,493,647","1,600,799,999","1,608,849,999","1,646,799,999","1,832,492,378","2,410,013,730","2,923,953,476","2,807,105,871","3,139,754,062","2,575,108,751","1,866,579,919","2,008,287,267","2,544,653,820","2,716,995,075","2,774,264,087","3,338,588,662","3,535,996,436","3,849,560,121","3,769,575,924","3,885,605,068","4,348,946,882","4,100,853,249","4,303,204,201","3,609,257,303","3,312,881,980","3,042,438,370","2,603,732,043","2,288,262,944","3,535,741,822","4,959,833,614","6,063,218,941","6,816,460,881","8,077,367,177","8,742,167,726","10,210,682,920","14,041,508,446","16,584,190,703"
South Africa,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","2,428,999,029","2,569,849,434","2,668,125,351","3,706,270,308","4,571,162,797","4,727,469,016","4,373,449,996","4,731,099,996","5,201,449,995","5,850,199,257","8,805,473,713","9,929,591,032","9,090,860,254","9,956,915,898","8,028,997,936","5,803,896,936","6,690,498,090","9,649,645,553","10,564,919,006","11,714,364,423","14,510,763,225","15,303,216,040","17,278,665,925","17,280,436,216","17,594,353,195","19,786,688,208","18,482,564,900","18,632,533,474","16,449,226,787","16,890,624,017","17,680,840,809","15,145,111,077","13,584,616,397","20,990,253,147","27,314,767,692","30,665,502,672","31,873,208,728","33,910,237,440","32,863,050,549","35,228,048,002","46,815,955,290","53,218,973,702"
South Africa,"Transport, storage and communication (ISIC I)","1,579,199,369","1,791,064,812","1,765,307,704","2,491,501,307","2,955,214,068","3,171,028,273","3,081,999,997","3,725,999,997","4,106,649,996","4,751,653,923","6,421,139,405","6,601,115,544","5,893,264,590","6,595,458,219","6,209,001,358","4,431,781,216","5,335,155,823","7,103,027,128","7,556,298,913","7,244,123,610","8,338,741,652","9,235,092,700","11,091,810,262","10,396,170,913","10,785,461,861","12,279,282,123","12,045,311,509","12,559,566,287","11,505,559,064","11,469,217,055","11,653,458,287","10,397,156,446","9,580,251,114","14,889,720,402","19,317,637,798","21,931,875,929","22,708,983,752","23,343,999,921","22,972,626,734","23,517,071,376","27,819,536,285","30,306,568,726"
South Africa,Other Activities (ISIC J-P),"5,186,997,927","5,980,003,280","6,244,271,910","8,073,962,883","9,763,391,498","10,025,587,895","9,891,149,991","10,864,049,991","12,218,749,989","14,673,002,805","19,170,972,295","20,597,577,174","20,136,932,373","23,413,517,643","21,730,149,077","16,718,453,794","18,657,071,859","24,865,015,308","26,062,831,336","27,771,237,600","33,367,334,614","38,184,343,329","43,636,529,388","44,427,013,672","46,517,144,736","52,532,267,647","51,490,351,544","54,993,730,055","50,234,031,325","50,541,419,141","49,106,690,199","43,693,936,425","40,768,648,900","63,200,509,292","82,434,109,673","93,173,361,862","98,567,548,366","109,968,326,694","103,630,898,894","110,686,696,524","146,646,557,869","162,914,126,674"
South Africa,Total Value Added,"16,825,193,277","18,559,402,277","19,540,668,407","26,883,428,797","33,931,979,859","35,034,115,348","33,559,299,971","37,008,149,968","42,380,949,963","52,225,438,960","75,718,342,924","77,531,486,553","70,163,832,281","78,589,893,205","69,157,158,580","52,651,912,024","60,070,939,942","78,904,405,625","83,976,568,832","86,761,334,552","101,707,912,142","109,877,721,303","120,460,832,213","119,606,153,067","123,957,194,603","137,949,344,997","131,524,558,271","136,105,081,893","122,076,575,598","120,938,688,086","120,783,679,327","107,816,878,048","101,102,610,062","152,701,692,356","196,696,669,385","220,316,820,671","232,194,873,182","254,362,407,058","246,114,518,148","256,619,732,998","329,520,128,307","367,780,664,411"
South Sudan,Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,823,987,014","6,287,771,196","7,293,814,956","7,269,313,579"
South Sudan,Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,601,940,034","4,559,288,735","4,833,139,442","4,851,168,444"
South Sudan,General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,222,046,979","1,728,482,461","2,460,675,514","2,418,145,135"
South Sudan,Gross capital formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,303,968,827","1,703,842,366","1,736,599,481","1,637,620,157"
South Sudan,Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,303,968,827","1,703,842,366","1,736,599,481","1,660,550,158"
South Sudan,Changes in inventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-22,930,000"
South Sudan,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,202,315,201","7,315,383,947","9,528,617,187","9,066,646,030"
South Sudan,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,692,570,854","4,468,108,218","5,338,072,458","4,940,408,202"
South Sudan,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,637,741,332","10,838,861,049","13,220,940,084","13,120,571,292"
South Sudan,"Agriculture, hunting, forestry, fishing (ISIC A-B)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,001,733,000","3,496,993,511","4,482,370,793","4,497,850,732"
South Sudan,"Mining, Manufacturing, Utilities (ISIC C-E)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,418,669,673","2,203,753,896","2,371,113,899","2,769,936,908"
South Sudan,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,005,999,924","915,141,076","1,067,820,946","1,045,118,030"
South Sudan,Construction (ISIC F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"480,522,338","473,363,848","604,078,036","544,934,895"
South Sudan,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,874,532,879","1,602,869,370","1,924,184,540","1,884,438,764"
South Sudan,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,036,112,902","1,108,276,699","1,286,561,701","1,205,066,088"
South Sudan,Other Activities (ISIC J-P),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,932,035,202","1,766,152,448","2,304,567,462","2,094,596,441"
South Sudan,Total Value Added,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,743,605,995","10,651,409,774","12,972,876,431","12,996,823,829"
Spain,Final consumption expenditure,"29,087,702,005","33,244,742,380","41,868,267,523","55,452,348,922","69,573,041,357","82,860,284,299","88,140,540,304","97,942,987,549","117,693,378,177","159,508,929,174","177,217,505,466","157,197,011,229","151,639,991,152","131,930,377,573","130,083,339,690","136,647,616,614","187,576,254,141","239,460,999,837","279,226,054,030","311,010,859,061","401,575,312,051","435,397,939,209","485,570,489,504","406,507,676,107","406,599,050,560","466,066,015,831","484,037,174,892","441,351,196,016","461,260,015,418","474,077,422,910","445,920,976,966","463,716,655,779","518,083,042,236","662,564,743,083","790,680,002,235","856,370,939,661","932,422,438,946","1,091,804,075,208","1,222,208,741,971","1,133,589,674,625","1,102,736,993,083","1,171,511,566,464"
Spain,Household consumption expenditure (including Non-profit institutions serving households),"25,054,694,757","28,578,170,672","36,017,520,796","47,681,321,148","59,566,955,736","70,392,073,676","74,233,155,613","82,118,079,412","97,796,177,480","131,804,779,591","145,652,801,788","127,798,804,770","122,888,197,938","106,106,495,951","104,491,918,279","109,279,670,391","150,021,924,184","190,254,954,163","221,725,574,561","245,539,830,152","314,673,919,867","338,051,085,265","373,591,927,397","310,482,895,482","312,662,464,737","358,155,109,111","372,062,346,749","341,292,515,040","357,237,672,641","367,947,969,223","346,463,710,411","360,079,104,438","400,380,530,515","509,511,954,486","605,150,459,729","653,219,668,706","710,227,071,962","827,570,443,619","911,661,131,946","822,962,373,615","805,389,133,981","861,899,592,572"
Spain,General government final consumption expenditure,"4,033,007,248","4,666,571,708","5,850,746,725","7,771,027,774","10,006,085,618","12,468,210,623","13,907,384,692","15,824,908,136","19,897,200,699","27,704,149,583","31,564,703,680","29,398,206,460","28,751,793,214","25,823,881,623","25,591,421,411","27,367,946,223","37,554,329,958","49,206,045,673","57,500,479,469","65,471,028,908","86,901,392,184","97,346,853,944","111,978,562,107","96,024,780,625","93,936,585,823","107,910,906,720","111,974,828,142","100,058,680,976","104,022,342,778","106,129,453,687","99,457,266,555","103,637,551,342","117,702,511,721","153,052,788,596","185,529,542,506","203,151,270,955","222,195,366,983","264,233,631,589","310,547,610,025","310,627,301,010","297,347,859,102","309,611,973,893"
